1 5 23 0 0 19 14 23 0 23 33 28 28 0 19 33 28 0 33 19 9 19 9 23 33 19 19 0 23 9 23 33 0 14 14 28 9 9 19 14 23 19 23 28 0 5 33 9 28 14 5 28 5 28
1 14 28 19 5 9 14 9 5 0 0 5 28 28 9 33 14 23 23 0 5 9 0 33 9 0 9 14 9 5 14 33 5 19 9 14 0 14 9 19 14 5 5 23 19 0 23 5 33 0 9 14 0 0
1 9 28 9 33 9 19 9 9 33 0 0 5 14 9 19 19 9 9 23 23 19 9 33 9 28 5 19 28 5 9 23 0 5 23 19 28 23 23 33 5 28 28 14 33 28 9 23 33 33 14 14 19 33
1 9 9 9 23 23 14 23 14 33 5 0 5 28 0 5 33 0 33 19 19 19 33 5 0 14 9 33 23 23 9 23 5 5 19 23 23 0 23 33 33 5 33 5 23 19 5 5 23 23 5 28 23 5
1 5 0 19 5 14 9 0 23 33 5 14 0 5 23 0 33 19 9 0 23 0 5 28 14 33 28 5 0 0 23 23 19 14 23 0 33 0 5 19 33 28 9 0 33 33 0 5 0 9 23 0 23 5
1 23 33 33 9 33 5 0 9 19 9 0 0 0 0 14 28 0 23 28 0 33 9 19 33 5 33 9 33 0 5 23 19 23 19 14 14 33 9 28 9 33 0 33 9 14 5 28 14 33 14 33 23 9
1 5 23 0 14 23 33 5 19 9 9 14 33 0 0 5 9 33 0 14 14 23 14 19 23 0 9 23 33 0 9 9 9 5 5 19 33 28 23 23 23 19 33 23 9 23 5 5 0 28 33 0 28 0
1 0 23 33 28 5 19 9 23 0 9 28 33 28 28 0 23 0 28 19 33 23 23 0 0 5 23 14 0 14 28 9 5 19 23 19 19 9 33 23 23 9 14 0 33 5 19 5 0 23 14 14 23 14
1 19 23 14 9 0 23 33 33 14 9 28 9 23 0 5 0 0 9 33 9 14 9 14 19 14 9 33 23 23 14 19 5 14 5 28 5 9 19 5 9 19 23 33 23 33 28 0 9 33 5 9 9 14
1 33 33 5 9 19 9 9 9 0 0 28 5 5 9 5 28 0 19 19 9 23 23 33 33 33 5 28 14 9 19 28 19 14 5 14 28 14 19 5 19 33 5 28 23 14 23 14 23 0 0 19 19 14
1 33 23 9 9 28 28 28 33 14 5 23 14 33 19 9 14 19 0 23 23 14 0 23 0 19 23 28 14 23 28 23 5 19 5 19 28 9 0 9 19 0 28 33 9 9 33 14 0 14 9 28 23 14
1 28 9 33 14 9 19 19 28 0 19 33 5 23 9 23 23 0 0 0 5 9 14 14 28 5 33 0 19 9 28 9 28 33 0 28 9 33 14 9 23 28 5 33 0 28 19 28 19 33 0 23 23 23
1 14 19 23 23 23 19 0 19 5 9 5 0 23 23 23 9 28 23 5 0 5 23 33 19 19 0 33 5 19 19 23 9 5 23 28 5 23 5 5 14 9 33 9 19 0 5 5 19 0 0 14 28 0
1 5 5 23 28 28 9 0 9 14 9 33 14 14 0 23 9 23 28 14 9 0 33 9 28 9 33 28 14 5 0 14 5 33 9 23 0 14 33 19 0 23 5 19 28 9 23 23 33 0 28 28 5 9
1 14 14 0 28 9 14 9 0 14 0 9 28 33 23 9 0 5 23 5 0 28 0 14 19 9 0 33 9 5 0 23 23 0 0 33 9 19 19 28 5 14 14 9 9 23 9 33 0 23 9 5 0 28
1 9 0 28 14 28 33 23 9 0 0 23 14 28 9 28 0 19 0 19 33 19 23 0 0 19 0 23 33 19 19 9 0 5 33 14 0 33 23 9 23 9 28 28 23 19 23 9 9 14 33 19 23 14
1 33 5 28 0 28 9 5 23 28 9 33 5 9 0 5 19 28 9 28 5 33 28 33 0 33 0 33 0 5 33 5 23 0 14 23 0 33 33 14 28 28 9 9 28 23 0 0 23 19 19 33 9 14
1 33 5 5 33 5 28 9 5 28 33 9 33 9 14 9 28 28 28 9 19 0 28 9 5 0 23 28 0 23 19 23 14 0 9 23 28 9 0 33 0 5 9 19 19 28 9 5 33 19 28 23 19 0
1 0 5 0 5 23 33 23 0 19 23 0 23 33 28 9 9 23 19 14 9 5 5 0 23 23 0 23 19 19 28 9 0 9 19 28 33 5 28 28 5 23 19 28 5 19 9 5 28 19 0 28 19 0
1 19 33 14 0 28 5 33 9 28 33 28 23 5 9 5 9 19 5 0 14 33 5 28 28 28 9 0 5 19 5 19 9 23 0 9 19 0 33 19 5 5 19 14 23 19 9 33 23 28 14 28 33 0
1 23 33 28 23 9 33 9 28 28 0 5 9 5 28 33 19 14 5 14 5 28 0 28 19 14 9 5 0 9 0 33 23 28 5 23 33 19 5 5 19 5 23 28 9 9 28 0 14 33 5 0 33 14
1 14 14 23 0 5 23 9 19 19 28 9 28 19 33 28 0 33 33 28 33 33 0 23 14 33 14 19 28 0 28 0 14 14 23 9 28 14 9 33 23 23 23 33 33 19 28 23 9 9 0 33 19 9
1 33 19 28 14 28 19 33 28 19 28 9 14 9 23 5 14 23 33 33 23 5 33 33 5 9 19 28 19 14 0 0 0 9 14 5 14 28 19 28 14 28 9 23 19 5 23 23 9 5 5 19 14 5
1 19 19 5 33 0 0 9 23 23 5 0 9 19 28 5 19 28 19 5 33 19 0 9 0 5 5 14 14 14 14 0 33 23 0 14 9 23 5 33 28 9 33 33 19 33 28 5 33 5 5 23 19 5
1 19 23 0 23 33 5 19 9 33 19 0 33 0 19 28 33 19 0 5 9 9 19 33 33 23 0 0 33 28 19 33 0 14 28 14 9 9 19 28 9 0 33 23 0 5 23 23 14 33 23 9 33 28
1 14 19 9 33 14 9 28 0 0 19 0 19 14 5 23 33 23 14 23 5 28 9 23 5 33 23 33 0 23 14 9 23 0 5 33 5 19 23 19 9 28 19 9 14 5 28 0 23 33 28 28 0 14
1 19 33 28 19 33 0 0 19 0 5 0 19 33 28 28 9 9 19 5 5 14 23 23 9 33 19 0 28 9 5 28 19 9 0 14 9 19 23 19 19 0 14 0 5 28 14 28 9 19 33 23 33 28
1 19 14 9 9 0 23 23 0 28 28 5 23 5 33 14 19 5 9 33 5 0 0 28 23 23 33 19 14 0 0 14 23 14 5 0 33 33 9 19 23 28 19 9 23 9 9 33 0 23 5 28 14 19
1 28 14 28 14 0 19 14 0 19 14 14 23 14 23 9 23 28 9 14 33 19 0 0 14 19 33 9 33 33 9 5 9 19 9 19 0 19 14 28 19 28 9 9 28 9 23 14 9 19 19 28 5 23
1 19 23 5 19 5 5 33 14 0 5 14 0 33 19 19 9 28 33 14 0 23 14 28 28 23 23 9 23 9 28 19 23 5 23 0 0 0 9 23 0 28 33 14 9 28 33 23 19 33 0 5 33 0
1 33 19 23 9 23 19 28 14 0 9 33 0 5 14 28 9 14 14 28 5 33 19 33 5 23 9 14 28 33 19 19 0 33 5 28 5 28 0 9 14 28 9 19 23 14 5 33 0 14 5 14 5 5
1 14 14 33 5 9 23 33 14 14 5 19 33 28 33 33 14 5 23 9 14 33 28 28 0 5 19 9 33 19 0 33 9 9 19 0 0 5 14 0 19 0 19 28 5 23 23 9 5 5 14 23 14 19
1 9 23 5 14 9 23 0 14 5 14 28 0 23 5 23 0 9 28 14 23 0 28 5 9 19 14 9 28 0 19 9 23 28 19 19 33 5 19 14 0 28 14 33 33 9 23 14 5 5 28 0 14 9
1 9 5 14 19 5 14 5 28 9 19 9 23 28 28 19 14 33 33 33 23 9 28 14 0 5 0 0 23 9 9 14 23 9 9 9 33 0 0 14 0 0 28 23 19 0 28 0 23 14 19 19 14 33
1 28 14 28 33 0 14 5 5 19 14 0 33 19 23 28 33 9 0 5 5 9 19 9 0 9 5 9 9 5 0 19 0 19 19 5 0 33 9 19 9 28 0 23 28 0 19 19 23 0 9 5 19 5
1 14 28 14 9 9 9 33 0 0 33 23 14 14 33 9 0 23 23 19 33 19 0 5 5 23 33 19 14 19 5 23 19 14 5 14 0 0 14 28 28 0 23 0 19 19 9 28 28 9 9 19 28 0
1 14 23 0 19 28 14 33 0 23 28 19 0 0 0 28 33 28 23 33 5 23 14 19 5 9 0 9 33 14 23 33 19 9 0 23 28 19 5 19 33 0 5 19 0 33 33 0 0 19 9 9 23 0
1 14 0 19 14 9 14 28 28 14 0 28 19 28 28 28 28 5 23 28 33 19 14 33 14 9 23 19 33 14 28 28 9 28 5 33 0 5 23 0 0 14 33 33 5 0 0 28 14 0 14 23 5 23
1 28 19 14 33 19 23 28 9 28 28 9 33 5 5 33 9 14 19 5 33 14 9 9 14 5 9 0 33 14 28 5 33 28 14 33 19 5 14 28 28 19 9 9 9 33 0 23 28 23 0 19 23 23
1 0 0 9 28 19 19 33 14 5 9 5 23 33 19 0 9 23 5 0 5 5 19 33 14 5 9 14 0 19 19 23 5 28 28 19 19 14 33 28 23 28 0 0 0 0 33 0 0 5 9 19 33 14
1 23 0 0 9 5 23 33 33 5 0 28 28 19 0 14 33 9 14 33 0 14 5 0 28 0 0 33 33 0 19 5 5 19 28 33 23 33 33 9 23 19 19 28 23 14 23 5 0 9 28 33 14 28
1 33 9 19 0 33 33 5 5 19 33 0 23 5 14 19 9 14 0 23 28 0 33 28 19 9 9 14 28 9 33 14 5 9 0 33 23 5 14 33 19 19 33 28 5 33 14 19 5 0 19 14 9 28
1 0 9 9 9 0 33 5 5 23 23 19 28 28 33 28 28 5 0 19 19 0 9 0 23 14 33 33 14 9 0 9 0 33 19 28 33 0 33 19 14 23 28 9 23 5 0 9 5 9 0 5 0 33
1 28 14 14 28 9 9 33 28 33 9 19 19 0 28 33 9 9 19 14 14 19 0 28 19 33 28 33 5 5 19 33 5 9 19 28 23 14 23 9 14 33 0 23 33 19 5 33 28 9 14 0 14 9
1 28 14 33 9 28 28 0 14 9 0 33 14 0 5 19 9 28 5 0 9 5 5 19 9 23 19 9 5 9 33 19 14 19 14 14 9 23 14 28 5 19 5 33 5 23 23 33 0 0 28 5 0 28
1 5 33 14 0 5 0 5 33 14 0 33 0 19 33 14 33 14 5 14 14 28 23 5 33 5 0 5 14 28 9 33 9 33 5 14 23 14 0 14 28 23 0 9 33 23 0 28 28 5 9 5 33 0
2 0 21 21 13 8 3 19 21 8 8 8 3 8 0 0 3 5 0 3 13 5 11 8 13 8 21 13 16 16 3 8 0 8 3 19 19 13 8 0 8 0 13 3 13 0 8 21 11 16 21 11 11 3
2 13 0 3 21 11 11 19 3 0 11 3 8 0 3 3 0 19 8 0 21 3 5 3 8 11 3 3 16 3 5 5 16 3 21 3 0 16 8 3 0 11 5 19 13 19 16 19 8 13 5 0 0 19
2 19 0 0 3 11 0 11 3 19 13 19 3 19 16 0 3 0 5 19 19 11 13 16 3 19 11 0 19 16 21 21 3 8 3 16 19 3 21 5 16 19 21 5 3 21 5 8 16 3 5 11 0 8
2 5 21 21 0 8 19 8 13 5 13 19 3 3 19 8 5 21 16 13 8 19 16 0 3 16 16 5 8 8 3 11 3 16 13 0 13 13 8 16 11 11 13 11 3 11 19 8 8 5 16 3 19 11
2 8 5 21 3 0 5 16 16 0 5 5 19 5 11 0 21 5 3 11 0 8 21 8 13 8 8 0 11 3 16 13 11 5 0 13 13 11 0 11 21 8 3 13 11 11 5 3 13 5 11 0 5 16
2 16 13 16 0 0 0 0 19 13 21 8 16 13 3 16 11 5 0 8 0 3 8 5 11 16 19 13 3 5 3 16 5 16 0 13 19 5 21 13 13 0 5 5 16 16 5 0 5 0 13 0 0 8
2 13 11 21 3 19 16 0 19 5 19 3 16 21 13 21 3 11 5 0 3 13 19 8 19 16 13 5 16 16 3 19 13 8 0 16 13 13 3 13 8 0 0 16 19 11 16 8 11 3 16 13 21 11
2 11 11 11 19 19 8 3 0 0 8 11 13 11 16 13 13 0 16 16 13 11 11 8 5 16 3 5 11 11 11 11 19 5 13 3 19 13 13 13 16 8 19 21 8 8 19 16 8 19 0 3 5 16
2 0 8 0 3 11 16 0 16 0 8 19 21 5 3 11 0 0 8 5 19 16 5 5 5 11 5 3 21 5 13 19 8 3 13 21 11 8 19 0 16 3 8 8 19 11 3 21 0 21 11 16 5 0
2 5 8 3 5 0 13 5 11 5 0 11 5 16 8 8 5 11 0 19 11 3 19 19 13 13 8 16 11 5 0 13 16 19 3 13 5 16 16 5 16 13 19 3 5 11 3 8 3 5 11 0 13 8
2 19 16 8 0 8 0 16 21 16 5 0 21 16 8 21 19 13 5 19 16 19 8 16 16 11 8 16 0 3 19 19 8 5 19 16 3 13 5 21 8 0 21 8 3 3 8 0 11 0 3 19 5 19
2 5 11 13 16 16 11 3 13 0 3 13 0 5 5 5 5 19 8 3 3 5 11 19 11 19 13 8 21 19 0 13 16 19 3 21 11 11 8 0 21 3 16 3 5 13 19 16 16 11 11 11 3 16
2 19 3 3 21 21 8 19 21 0 8 16 13 0 11 8 0 8 19 3 13 13 8 21 16 11 5 19 13 8 5 11 13 3 13 11 3 13 19 16 16 8 3 11 3 3 3 5 0 5 13 13 19 5
2 3 8 5 0 19 8 5 13 8 16 0 0 13 0 3 8 16 19 19 3 16 0 3 5 5 19 16 3 5 3 16 11 16 19 8 3 16 11 11 11 8 16 0 0 11 21 11 13 8 5 5 5 3
2 5 11 5 13 16 16 8 3 11 8 8 0 3 16 0 0 21 13 5 8 0 3 5 16 0 0 16 16 5 13 5 13 19 3 5 21 8 11 16 11 16 5 13 5 16 13 13 13 8 13 19 5 5
2 0 19 8 19 5 5 8 11 16 3 13 19 3 8 19 0 8 13 19 19 3 13 19 3 8 21 5 0 5 5 0 3 8 0 13 5 21 3 11 8 16 11 19 19 5 19 5 8 13 5 0 3 0
2 19 3 11 11 0 8 0 8 0 5 13 0 3 16 3 13 0 19 0 13 3 13 0 13 11 21 0 13 19 3 3 13 21 11 13 13 13 19 8 5 21 11 3 5 13 16 21 21 0 16 0 3 19
2 0 19 21 3 3 19 8 8 13 13 11 16 11 11 13 8 21 0 13 13 8 19 0 16 11 11 0 3 19 16 8 16 3 21 3 16 13 21 8 16 13 16 3 13 11 5 3 21 19 21 16 3 8
2 0 16 0 13 3 5 13 0 8 5 11 11 16 3 8 16 5 13 0 8 11 11 5 13 19 16 19 0 3 13 16 16 8 3 19 3 16 0 19 3 0 3 3 8 5 19 13 21 3 0 13 8 11
2 5 11 21 16 5 3 8 0 3 3 13 3 13 8 21 0 8 8 8 0 0 11 5 8 19 0 19 5 3 5 8 16 19 19 16 21 13 3 11 3 13 5 11 11 3 11 21 3 11 0 13 21 13
2 19 11 19 3 11 3 16 11 16 13 13 13 5 19 3 16 0 0 5 0 0 21 19 16 5 13 13 11 0 19 21 16 16 0 8 19 13 11 8 5 11 21 16 3 16 3 0 21 0 11 16 21 19
2 3 11 16 16 19 16 0 8 21 19 16 16 3 19 8 5 3 5 8 11 0 0 0 16 8 5 16 8 5 21 19 8 3 3 3 8 19 11 11 19 16 16 3 16 16 8 21 3 16 21 19 11 16
2 13 13 3 5 5 13 16 16 8 5 8 8 11 5 11 8 3 19 16 8 8 11 0 13 21 0 3 13 3 11 11 19 0 16 0 3 13 8 5 11 3 13 11 0 5 5 21 8 21 3 0 3 8
2 16 19 19 3 5 8 5 19 13 5 11 13 16 8 16 21 16 11 8 13 11 13 0 0 11 11 11 11 3 11 11 19 13 19 16 0 21 8 8 5 8 21 5 3 19 13 13 5 11 13 5 19 3
2 16 5 21 5 16 11 13 0 16 19 13 13 0 8 5 16 3 16 5 16 5 13 21 16 0 16 5 3 11 16 21 21 3 5 13 5 8 11 13 11 16 13 11 13 8 21 11 16 19 19 3 21 11
2 19 13 8 11 5 5 0 8 5 0 16 3 0 8 16 3 13 8 5 11 5 3 0 13 19 0 11 11 16 13 19 3 16 16 5 16 13 8 13 0 11 5 13 5 19 3 8 19 13 0 5 19 21
2 16 8 11 16 8 13 19 19 0 16 21 16 16 13 16 16 19 8 16 19 13 19 11 0 13 13 0 5 5 3 11 13 11 11 0 11 3 5 0 19 19 11 11 11 11 13 19 8 0 3 8 3 13
2 3 8 8 0 5 19 5 16 8 13 16 5 13 21 13 8 19 3 0 0 8 3 8 3 11 13 11 0 5 5 5 19 21 19 19 0 16 16 0 11 13 0 19 5 3 8 16 3 0 16 8 8 3
2 0 11 3 13 11 19 19 3 5 13 11 3 13 5 19 19 5 8 16 11 3 3 13 16 19 0 19 19 0 5 16 0 13 3 0 5 5 21 19 13 3 5 8 8 16 13 19 0 0 3 5 8 11
2 3 3 8 11 8 3 13 8 13 0 16 8 8 0 13 0 5 8 21 13 16 16 3 8 3 11 0 8 8 0 3 11 8 5 19 8 19 5 0 3 0 0 16 8 5 3 16 16 11 3 16 3 11
2 13 13 3 13 3 3 19 13 11 21 0 19 0 13 13 8 16 0 19 3 8 13 5 16 5 19 0 0 11 11 0 16 3 0 5 16 16 5 5 5 16 16 11 21 11 16 19 5 16 3 19 19 0
2 16 16 5 16 8 5 21 0 11 8 0 11 19 11 8 3 0 19 3 8 16 21 8 19 19 19 8 19 13 5 8 0 13 0 0 3 11 13 8 5 13 19 3 11 5 16 0 5 11 11 13 3 13
2 13 5 16 8 3 21 19 0 11 21 19 11 13 3 8 5 8 13 3 19 16 13 3 16 0 5 13 8 16 19 16 13 0 16 0 11 0 5 5 5 0 11 8 5 16 19 19 16 13 8 3 16 3
2 3 5 13 0 13 3 13 5 3 8 16 8 11 8 13 16 11 3 16 3 11 0 16 19 16 11 5 19 19 13 0 3 0 0 19 21 5 0 5 19 19 0 19 8 13 13 13 16 0 19 19 5 8
2 5 3 8 19 11 19 0 13 16 21 11 8 21 19 5 0 21 21 16 11 13 3 8 8 8 13 16 5 16 16 21 16 16 8 0 0 16 19 19 8 5 13 8 16 3 8 8 19 13 11 8 19 0
2 3 5 0 11 21 8 19 5 13 13 5 13 13 8 16 11 3 13 3 3 21 19 5 13 16 21 11 8 8 3 19 11 8 5 16 0 16 13 19 5 5 0 16 16 13 16 13 8 16 13 19 11 5
2 19 13 11 16 13 8 8 8 5 16 0 3 19 5 0 3 11 21 13 19 13 13 3 5 16 3 0 3 8 3 11 8 13 19 13 13 0 3 11 5 0 5 0 19 5 19 11 8 13 0 19 11 11
2 13 8 16 3 13 16 5 5 8 13 8 3 0 21 8 19 5 16 11 21 21 0 13 3 13 0 3 0 3 8 3 3 21 8 3 8 8 0 19 0 21 8 8 13 19 21 8 0 0 3 5 3 19
2 11 11 5 19 5 0 8 19 8 13 8 16 19 0 13 16 13 11 3 13 8 8 5 3 21 19 8 13 8 0 11 0 5 5 16 0 3 21 0 0 11 16 13 13 8 5 19 8 3 0 0 19 19
2 0 8 0 5 16 0 3 5 19 11 8 16 8 8 11 13 3 16 8 16 8 19 5 19 5 11 16 3 11 5 8 5 19 0 3 13 11 8 16 0 8 5 21 8 19 19 13 0 0 8 5 5 11
2 13 19 13 0 19 5 5 19 16 21 8 19 19 21 16 3 13 13 0 0 13 8 16 5 13 16 3 16 8 19 11 16 3 5 21 13 5 5 0 11 0 13 16 13 16 13 5 16 3 0 3 13 19
2 5 0 21 13 8 21 5 16 21 13 21 8 11 16 8 3 5 13 19 3 19 13 0 13 13 8 11 19 11 19 13 3 11 16 11 3 8 3 11 5 19 0 3 3 0 21 3 11 16 19 11 3 5
2 3 13 3 19 19 16 16 0 5 13 13 0 21 11 11 19 0 0 8 16 0 16 5 13 8 0 0 11 16 3 13 8 11 0 3 5 21 5 13 16 3 0 0 13 8 11 0 13 19 21 11 21 5
2 13 19 19 0 21 3 16 13 13 19 16 19 21 0 16 19 11 11 13 0 5 8 0 11 8 13 16 11 3 3 13 0 21 16 19 5 16 5 13 11 3 13 3 0 13 11 8 3 8 5 13 0 5
2 3 11 13 13 0 16 19 3 3 11 16 21 16 11 0 8 0 0 3 3 19 5 19 19 13 13 5 19 19 13 13 0 19 19 3 0 8 11 5 3 13 19 13 19 0 13 3 13 19 8 3 11 5
2 0 21 11 5 3 16 8 3 19 3 3 21 19 3 19 8 5 3 19 16 8 5 0 13 16 21 13 3 5 13 16 19 13 3 13 21 16 5 16 13 19 16 8 13 11 0 5 0 19 11 13 3 16
2 5 5 11 13 16 5 16 5 21 5 8 13 8 19 0 8 16 21 0 3 8 21 5 5 3 0 5 11 13 19 19 11 8 8 13 3 13 0 5 16 19 0 0 8 16 5 0 16 8 5 11 19 19
2 5 11 16 5 16 16 11 13 8 8 13 13 5 11 16 11 3 5 0 3 16 19 3 19 19 16 5 16 13 21 19 8 19 5 16 19 5 5 19 5 5 5 5 5 3 0 11 0 8 5 21 3 0
2 16 11 11 19 11 11 3 0 0 19 11 11 8 3 8 8 3 16 5 3 19 16 5 0 8 16 5 11 8 0 0 11 13 11 21 19 16 0 11 8 16 13 8 19 0 11 3 11 0 11 11 3 16
2 8 8 16 19 19 0 8 3 0 19 11 3 8 11 8 19 13 5 21 8 11 8 21 5 0 5 16 8 16 19 3 8 13 19 8 13 3 16 3 8 0 16 21 13 5 16 3 0 5 0 13 21 0
2 8 0 21 16 8 16 0 5 11 19 8 3 8 5 3 3 16 21 19 13 13 3 0 19 16 19 16 13 3 3 21 11 0 3 3 16 8 16 11 16 11 5 0 3 3 16 8 3 13 0 0 11 8
2 3 19 19 19 19 3 5 11 0 13 8 0 8 5 19 19 21 13 0 3 16 11 8 0 3 21 13 16 8 3 13 21 5 0 11 11 3 13 3 5 16 8 13 16 11 3 3 8 0 5 8 0 8
2 3 19 16 16 8 5 13 3 13 5 5 19 8 19 19 0 13 19 0 8 13 11 16 0 5 0 11 5 13 11 11 8 11 3 8 19 11 13 8 13 13 16 21 19 3 19 3 8 21 0 5 5 0
3 0 5 7 7 2 11 5 7 7 5 14 9 14 7 14 2 2 5 14 0 11 11 2 11 2 14 9 7 14 11 9 2 0 5 16 2 7 7 7 9 11 0 0 14 7 7 9 0 0 7 9 14 2
3 9 0 7 11 0 11 5 0 11 14 5 2 5 14 9 14 0 7 9 7 9 2 5 14 11 9 2 16 5 2 9 7 9 5 11 11 5 7 7 0 14 14 0 7 9 11 0 2 5 7 14 11 16
3 2 11 0 14 7 2 9 9 9 2 5 14 2 5 2 5 2 16 7 11 0 7 7 5 7 0 2 2 0 0 2 7 7 9 9 0 11 14 5 9 0 14 2 11 2 16 0 14 14 14 9 11 0
3 5 5 7 0 11 9 7 7 5 0 11 2 5 7 11 16 9 2 5 7 7 7 7 5 11 0 9 5 7 2 7 7 5 11 11 7 7 0 2 11 2 0 14 14 7 7 5 7 0 9 7 9 11
3 5 9 5 9 0 9 0 11 2 9 14 16 0 9 7 14 14 0 5 0 11 11 5 0 9 0 5 16 14 14 0 2 2 11 16 14 7 5 11 0 14 14 5 16 7 5 7 2 9 2 9 14 11
3 0 7 16 0 5 0 0 5 16 7 5 14 14 0 5 5 2 7 11 0 9 2 0 5 14 11 0 5 9 5 14 14 7 2 5 16 5 11 14 11 11 14 7 5 7 0 14 5 14 14 9 2 11
3 5 14 5 5 0 11 0 5 0 11 16 14 9 2 7 7 9 2 11 2 2 14 11 9 14 2 11 0 14 7 9 5 2 5 14 0 5 5 11 5 0 5 9 14 16 7 14 11 11 9 7 7 9
3 7 16 9 2 0 0 14 0 0 7 7 9 0 7 9 5 11 0 9 16 0 7 14 2 5 14 9 16 7 9 11 14 7 0 2 14 11 0 5 2 7 5 9 0 14 16 2 2 2 5 11 9 11
3 14 14 2 14 9 7 7 2 0 5 0 5 7 2 14 9 16 16 0 5 14 11 9 16 14 9 5 11 14 5 0 2 5 9 5 0 11 0 9 11 14 9 7 2 5 9 9 11 14 9 7 9 7
3 14 0 14 2 11 5 9 2 9 0 16 9 5 7 7 0 11 2 2 2 0 5 14 2 0 14 5 9 7 9 9 9 5 11 9 5 14 5 0 0 0 2 0 11 0 2 11 5 9 5 2 7 7
3 14 5 0 5 5 14 0 7 14 9 0 9 0 0 7 9 9 2 0 0 5 2 7 14 5 14 11 14 7 14 9 9 5 9 14 5 7 14 11 11 5 2 14 2 9 5 14 0 14 9 14 11 9
3 5 2 7 5 9 9 0 7 2 5 5 0 9 16 5 14 5 2 0 9 5 0 2 14 5 16 9 11 14 5 16 7 2 11 14 5 7 16 14 5 0 9 11 5 14 2 14 5 0 7 9 2 14
3 14 0 11 2 14 9 0 2 0 7 11 0 0 7 5 7 5 2 0 11 7 14 2 14 9 11 9 0 2 9 2 0 9 5 14 16 5 11 0 5 16 11 7 9 9 16 2 7 2 5 2 5 0
3 11 11 0 16 7 7 2 7 2 5 16 7 7 0 14 11 14 0 14 7 5 16 11 7 11 11 5 11 2 16 11 14 7 11 11 7 2 11 11 2 5 9 11 11 14 0 11 5 7 14 2 0 11
